tool,test_time,seed,curve,oracle,iteration,error,ir_generation_seed,ir_generation_time,ir_rewrite_seed,ir_rewrite_time,ir_rewrite_rules,c1_node_size,c1_assignments,c1_assertions,c1_assumptions,c1_input_signals,c1_output_signals,c2_node_size,c2_assignments,c2_assertions,c2_assumptions,c2_input_signals,c2_output_signals,circom_c1_compilation,circom_c1_compilation_time,circom_c1_compilation_optimization,circom_c2_compilation,circom_c2_compilation_time,circom_c2_compilation_optimization,circom_c1_cpp_witness_preparation,circom_c1_cpp_witness_preparation_time,circom_c1_cpp_witness_generation,circom_c1_cpp_witness_generation_time,circom_c1_js_witness_generation,circom_c1_js_witness_generation_time,circom_c1_snarkjs_witness_check,circom_c1_snarkjs_witness_check_time,circom_c2_cpp_witness_preparation,circom_c2_cpp_witness_preparation_time,circom_c2_cpp_witness_generation,circom_c2_cpp_witness_generation_time,circom_c2_js_witness_generation,circom_c2_js_witness_generation_time,circom_c2_snarkjs_witness_check,circom_c2_snarkjs_witness_check_time,circom_proof_system,circom_c1_zkey_generation,circom_c1_zkey_generation_time,circom_c1_proof_generation,circom_c1_proof_generation_time,circom_c2_zkey_generation,circom_c2_zkey_generation_time,circom_c2_proof_generation,circom_c2_proof_generation_time,circom_c1_vkey_generation,circom_c1_vkey_generation_time,circom_c1_verification,circom_c1_verification_time,circom_c2_vkey_generation,circom_c2_vkey_generation_time,circom_c2_verification,circom_c2_verification_time,circom_c1_ignored_error,circom_c2_ignored_error,corset_rust_check,corset_rust_check_time,corset_rust_compile,corset_rust_compile_time,corset_go_compile,corset_go_compile_time,corset_wizard_compile,corset_wizard_compile_time,corset_wizard_prove,corset_wizard_prove_time,corset_wizard_verify,corset_wizard_verify_time,corset_go_custom_cli,corset_go_custom_cli_time,corset_expansions,corset_native,corset_auto_constraints,corset_guard_variable,corset_timeout,corset_out_of_memory,corset_error_references,corset_ignored_error,gnark_c1_compile,gnark_c1_compile_time,gnark_c2_compile,gnark_c2_compile_time,gnark_c1_new_witness,gnark_c1_new_witness_time,gnark_c2_new_witness,gnark_c2_new_witness_time,gnark_c1_witness_solved,gnark_c1_witness_solved_time,gnark_c2_witness_solved,gnark_c2_witness_solved_time,gnark_c1_witness_write,gnark_c1_witness_write_time,gnark_c2_witness_write,gnark_c2_witness_write_time,gnark_c1_new_srs,gnark_c2_new_srs,gnark_c1_proof_setup,gnark_c1_proof_setup_time,gnark_c2_proof_setup,gnark_c2_proof_setup_time,gnark_c1_prove,gnark_c1_prove_time,gnark_c2_prove,gnark_c2_prove_time,gnark_c1_witness_public,gnark_c1_witness_public_time,gnark_c2_witness_public,gnark_c2_witness_public_time,gnark_c1_verify,gnark_c1_verify_time,gnark_c2_verify,gnark_c2_verify_time,gnark_cs_engine,gnark_proof_system,gnark_go_test_time,gnark_go_timeout,gnark_go_ignored_compiler_error,noir_c1_execute,noir_c1_execute_time,noir_c2_execute,noir_c2_execute_time,noir_c1_vk,noir_c1_vk_time,noir_c2_vk,noir_c2_vk_time,noir_c1_bb_prove,noir_c1_bb_prove_time,noir_c2_bb_prove,noir_c2_bb_prove_time,noir_c1_bb_verify,noir_c1_bb_verify_time,noir_c2_bb_verify,noir_c2_bb_verify_time,noir_c1_ignored_error,noir_c2_ignored_error,mina_c1_ts_compile,mina_c1_ts_compile_time,mina_c2_ts_compile,mina_c2_ts_compile_time,mina_c1_zk_compile,mina_c1_zk_compile_time,mina_c2_zk_compile,mina_c2_zk_compile_time,mina_c1_prove,mina_c1_prove_time,mina_c2_prove,mina_c2_prove_time,mina_c1_verify,mina_c1_verify_time,mina_c2_verify,mina_c2_verify_time,mina_c1_ignored_error,mina_c2_ignored_error,cycle,explore_time,is_fixed
"mina",405.69117856025696,0.2959509645297621,"pallas","equal",1,,8207477360,0.007052421569824219,7734154392,0.004126548767089844,,0,0,0,0,2,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,True,,True,,True,52.24,True,49.892,,,,,,,5,2035.1990957260132,
"mina",133.41766214370728,0.8902085744024977,"pallas","equal",0,,9328179353,0.032938241958618164,8720187884,0.01722574234008789,"comm-or|double-neg-rev|double-neg-rev|comm-or|idem-and-rev|comm-and|double-neg",23,0,1,0,1,0,39,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5.2916319370269775,True,4.384329319000244,True,59.744,True,58.334,False,,False,,,,,,"Constraint unsatisfied (unreduced):
rule_main

Constraint:
(Equal(Var 96)(Constant 0x0000000000000000000000000000000000000000000000000000000000000001))
Data:
Equal 0 1","Constraint unsatisfied (unreduced):
rule_main

Constraint:
(Equal(Var 99)(Constant 0x0000000000000000000000000000000000000000000000000000000000000001))
Data:
Equal 0 1",6,2168.6571724414825,
"mina",133.41766214370728,0.8902085744024977,"pallas","equal",1,,9328179353,0.032938241958618164,8720187884,0.01722574234008789,"comm-or|double-neg-rev|double-neg-rev|comm-or|idem-and-rev|comm-and|double-neg",23,0,1,0,1,0,39,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,True,,True,,False,,False,,,,,,"Constraint unsatisfied (unreduced):
rule_main

Constraint:
(Equal(Var 96)(Constant 0x0000000000000000000000000000000000000000000000000000000000000001))
Data:
Equal 0 1","Constraint unsatisfied (unreduced):
rule_main

Constraint:
(Equal(Var 99)(Constant 0x0000000000000000000000000000000000000000000000000000000000000001))
Data:
Equal 0 1",6,2168.6571724414825,
"mina",338.6292014122009,0.6252235496936935,"pallas","equal",0,,6689679821,0.017663002014160156,2437076673,0.013375043869018555,"comm-or|idem-and-rev|comm-or|comm-or|comm-or|comm-and|idem-and-rev|demorgan-and|double-neg-rev|comm-or|double-neg-rev|comm-or|comm-or|double-neg|idem-or-rev|comm-or|comm-or|comm-and",12,2,0,0,2,2,29,2,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5.356914043426514,True,4.412078142166138,True,57.337,True,57.402,True,52.395,True,55.135,,,,,,,7,2507.318423509598,
"mina",338.6292014122009,0.6252235496936935,"pallas","equal",1,,6689679821,0.017663002014160156,2437076673,0.013375043869018555,"comm-or|idem-and-rev|comm-or|comm-or|comm-or|comm-and|idem-and-rev|demorgan-and|double-neg-rev|comm-or|double-neg-rev|comm-or|comm-or|double-neg|idem-or-rev|comm-or|comm-or|comm-and",12,2,0,0,2,2,29,2,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,True,,True,,True,49.388,True,51.781,,,,,,,7,2507.318423509598,
"mina",250.28751516342163,0.3853712501975286,"pallas","equal",0,,4020267697,0.009821414947509766,3924041392,0.12318038940429688,"double-neg|idem-and-rev|idem-and-rev|double-neg-rev|comm-and|assoc-and|idem-and-rev|double-neg|assoc-and|comm-or|idem-or-rev|idem-or|idem-and-rev|idem-or-rev|comm-or|idem-or-rev|idem-or-rev|idem-or-rev|double-neg-rev|comm-or|comm-or|comm-and|comm-and|idem-and-rev|demorgan-or|double-neg-rev|idem-or|double-neg|comm-and|demorgan-or-rev|comm-or|idem-and-rev|idem-or-rev|assoc-and-rev|assoc-and|double-neg-rev|idem-and|idem-or-rev|double-neg-rev|comm-or|assoc-and|assoc-or-rev|comm-and|comm-or|assoc-and-rev|idem-and|comm-and|double-neg-rev",11,1,1,0,1,1,67,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5.360413312911987,True,4.659936904907227,True,59.461,True,63.39,False,,False,,,,,,"Constraint unsatisfied (unreduced):
rule_main

Constraint:
(Equal(Var 86)(Constant 0x0000000000000000000000000000000000000000000000000000000000000001))
Data:
Equal 0 1","Constraint unsatisfied (unreduced):
rule_main

Constraint:
(Equal(Var 86)(Constant 0x0000000000000000000000000000000000000000000000000000000000000001))
Data:
Equal 0 1",8,2757.6890120506287,
"mina",250.28751516342163,0.3853712501975286,"pallas","equal",1,,4020267697,0.009821414947509766,3924041392,0.12318038940429688,"double-neg|idem-and-rev|idem-and-rev|double-neg-rev|comm-and|assoc-and|idem-and-rev|double-neg|assoc-and|comm-or|idem-or-rev|idem-or|idem-and-rev|idem-or-rev|comm-or|idem-or-rev|idem-or-rev|idem-or-rev|double-neg-rev|comm-or|comm-or|comm-and|comm-and|idem-and-rev|demorgan-or|double-neg-rev|idem-or|double-neg|comm-and|demorgan-or-rev|comm-or|idem-and-rev|idem-or-rev|assoc-and-rev|assoc-and|double-neg-rev|idem-and|idem-or-rev|double-neg-rev|comm-or|assoc-and|assoc-or-rev|comm-and|comm-or|assoc-and-rev|idem-and|comm-and|double-neg-rev",11,1,1,0,1,1,67,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,True,,True,,True,52.584,True,58.001,,,,,,,8,2757.6890120506287,
"mina",379.117445230484,0.7362397482431209,"pallas","equal",0,,2483426947,0.008703947067260742,7543342626,0.012076616287231445,"assoc-or|comm-and|comm-or|demorgan-and|demorgan-or|comm-or|demorgan-or|comm-or|idem-or-rev|double-neg|assoc-or-rev|comm-or|comm-and|idem-and-rev|demorgan-or-rev|idem-and|comm-or|double-neg-rev|assoc-or-rev|idem-or-rev|comm-and|demorgan-or-rev|assoc-or-rev",13,1,1,0,1,1,26,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,8.217531681060791,True,4.700414419174194,True,101.36,True,58.834,True,53.639,True,51.95,,,,,,,9,3136.836790084839,
"mina",379.117445230484,0.7362397482431209,"pallas","equal",1,,2483426947,0.008703947067260742,7543342626,0.012076616287231445,"assoc-or|comm-and|comm-or|demorgan-and|demorgan-or|comm-or|demorgan-or|comm-or|idem-or-rev|double-neg|assoc-or-rev|comm-or|comm-and|idem-and-rev|demorgan-or-rev|idem-and|comm-or|double-neg-rev|assoc-or-rev|idem-or-rev|comm-and|demorgan-or-rev|assoc-or-rev",13,1,1,0,1,1,26,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,True,,True,,True,49.222,True,48.25,,,,,,,9,3136.836790084839,
"mina",15.125733375549316,0.9855069272910882,"pallas","equal",0,,6738680429,0.00711512565612793,6287902421,0.024471521377563477,"idem-and-rev|idem-and|idem-or-rev|comm-or|double-neg-rev|double-neg-rev|idem-or-rev|idem-and-rev|idem-or-rev|demorgan-or-rev|idem-or-rev|demorgan-and-rev|idem-or-rev|double-neg|demorgan-and-rev|idem-or|demorgan-and|idem-and|comm-and",10,0,1,0,1,0,45,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.8567540645599365,True,4.628381252288818,False,,False,,,,,,,,,,"c1 ZK compile failed: Bool.assertTrue(): false != true","c2 ZK compile failed: Bool.assertTrue(): false != true",10,3151.9820153713226,
"mina",337.97494077682495,0.07146822575460898,"pallas","equal",0,,8508435205,0.0005223751068115234,6134756021,0.004246234893798828,"comm-or|comm-or|double-neg-rev|comm-or|idem-or-rev|assoc-or|comm-and|idem-and-rev|assoc-and-rev|double-neg-rev|assoc-and-rev",22,2,0,0,1,2,50,2,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.468403577804565,True,3.999666452407837,True,59.388,True,58.083,True,54.55,True,52.26,,,,,,,11,3490.1322717666626,
"mina",337.97494077682495,0.07146822575460898,"pallas","equal",1,,8508435205,0.0005223751068115234,6134756021,0.004246234893798828,"comm-or|comm-or|double-neg-rev|comm-or|idem-or-rev|assoc-or|comm-and|idem-and-rev|assoc-and-rev|double-neg-rev|assoc-and-rev",22,2,0,0,1,2,50,2,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,True,,True,,True,52.161,True,49.277,,,,,,,11,3490.1322717666626,
"mina",133.39552760124207,0.05593378237431368,"pallas","equal",0,,2670565384,0.00840902328491211,3356057568,0.009799480438232422,"double-neg-rev|idem-or-rev|double-neg|comm-and|comm-or|idem-or-rev|idem-and-rev|comm-and|idem-or|comm-and|idem-or",34,0,2,0,1,0,76,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5.59452486038208,True,4.129185676574707,True,58.247,True,59.661,False,,False,,,,,,"Constraint unsatisfied (unreduced):
rule_main

Constraint:
(Equal(Var 86)(Constant 0x0000000000000000000000000000000000000000000000000000000000000001))
Data:
Equal 0 1","Constraint unsatisfied (unreduced):
rule_main

Constraint:
(Equal(Var 86)(Constant 0x0000000000000000000000000000000000000000000000000000000000000001))
Data:
Equal 0 1",12,3623.552032470703,
