tool,test_time,seed,curve,oracle,iteration,error,ir_generation_seed,ir_generation_time,ir_rewrite_seed,ir_rewrite_time,ir_rewrite_rules,c1_node_size,c1_assignments,c1_assertions,c1_assumptions,c1_input_signals,c1_output_signals,c2_node_size,c2_assignments,c2_assertions,c2_assumptions,c2_input_signals,c2_output_signals,circom_c1_compilation,circom_c1_compilation_time,circom_c1_compilation_optimization,circom_c2_compilation,circom_c2_compilation_time,circom_c2_compilation_optimization,circom_c1_cpp_witness_preparation,circom_c1_cpp_witness_preparation_time,circom_c1_cpp_witness_generation,circom_c1_cpp_witness_generation_time,circom_c1_js_witness_generation,circom_c1_js_witness_generation_time,circom_c1_snarkjs_witness_check,circom_c1_snarkjs_witness_check_time,circom_c2_cpp_witness_preparation,circom_c2_cpp_witness_preparation_time,circom_c2_cpp_witness_generation,circom_c2_cpp_witness_generation_time,circom_c2_js_witness_generation,circom_c2_js_witness_generation_time,circom_c2_snarkjs_witness_check,circom_c2_snarkjs_witness_check_time,circom_proof_system,circom_c1_zkey_generation,circom_c1_zkey_generation_time,circom_c1_proof_generation,circom_c1_proof_generation_time,circom_c2_zkey_generation,circom_c2_zkey_generation_time,circom_c2_proof_generation,circom_c2_proof_generation_time,circom_c1_vkey_generation,circom_c1_vkey_generation_time,circom_c1_verification,circom_c1_verification_time,circom_c2_vkey_generation,circom_c2_vkey_generation_time,circom_c2_verification,circom_c2_verification_time,circom_c1_ignored_error,circom_c2_ignored_error,corset_rust_check,corset_rust_check_time,corset_rust_compile,corset_rust_compile_time,corset_go_compile,corset_go_compile_time,corset_wizard_compile,corset_wizard_compile_time,corset_wizard_prove,corset_wizard_prove_time,corset_wizard_verify,corset_wizard_verify_time,corset_go_custom_cli,corset_go_custom_cli_time,corset_expansions,corset_native,corset_auto_constraints,corset_guard_variable,corset_timeout,corset_out_of_memory,corset_error_references,corset_ignored_error,gnark_c1_compile,gnark_c1_compile_time,gnark_c2_compile,gnark_c2_compile_time,gnark_c1_new_witness,gnark_c1_new_witness_time,gnark_c2_new_witness,gnark_c2_new_witness_time,gnark_c1_witness_solved,gnark_c1_witness_solved_time,gnark_c2_witness_solved,gnark_c2_witness_solved_time,gnark_c1_witness_write,gnark_c1_witness_write_time,gnark_c2_witness_write,gnark_c2_witness_write_time,gnark_c1_new_srs,gnark_c2_new_srs,gnark_c1_proof_setup,gnark_c1_proof_setup_time,gnark_c2_proof_setup,gnark_c2_proof_setup_time,gnark_c1_prove,gnark_c1_prove_time,gnark_c2_prove,gnark_c2_prove_time,gnark_c1_witness_public,gnark_c1_witness_public_time,gnark_c2_witness_public,gnark_c2_witness_public_time,gnark_c1_verify,gnark_c1_verify_time,gnark_c2_verify,gnark_c2_verify_time,gnark_cs_engine,gnark_proof_system,gnark_go_test_time,gnark_go_timeout,gnark_go_ignored_compiler_error,noir_c1_execute,noir_c1_execute_time,noir_c2_execute,noir_c2_execute_time,noir_c1_vk,noir_c1_vk_time,noir_c2_vk,noir_c2_vk_time,noir_c1_bb_prove,noir_c1_bb_prove_time,noir_c2_bb_prove,noir_c2_bb_prove_time,noir_c1_bb_verify,noir_c1_bb_verify_time,noir_c2_bb_verify,noir_c2_bb_verify_time,noir_c1_ignored_error,noir_c2_ignored_error,mina_c1_ts_compile,mina_c1_ts_compile_time,mina_c2_ts_compile,mina_c2_ts_compile_time,mina_c1_zk_compile,mina_c1_zk_compile_time,mina_c2_zk_compile,mina_c2_zk_compile_time,mina_c1_prove,mina_c1_prove_time,mina_c2_prove,mina_c2_prove_time,mina_c1_verify,mina_c1_verify_time,mina_c2_verify,mina_c2_verify_time,mina_c1_ignored_error,mina_c2_ignored_error,cycle,explore_time,is_fixed
"circom",1.4352831840515137,0.146060396935495,"vesta","equal",0,,6571129762,0.0002605915069580078,4730566221,0.002791166305541992,"double-negation-add-con|double-negation-add-con|zero-xor",28,1,1,0,0,1,34,1,1,0,0,1,True,0.1388990879058838,"O1",True,0.49805331230163574,"O0",,,,,False,0.2097010612487793,,,,,,,False,0.21843481063842773,,,"fflonk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,34.71285343170166,
"circom",1.4352831840515137,0.146060396935495,"vesta","equal",1,,6571129762,0.0002605915069580078,4730566221,0.002791166305541992,"double-negation-add-con|double-negation-add-con|zero-xor",28,1,1,0,0,1,34,1,1,0,0,1,True,0.1388990879058838,"O1",True,0.49805331230163574,"O0",,,,,False,0.15790081024169922,,,,,,,False,0.18219780921936035,,,"groth16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,34.71285343170166,
"circom",0.9188120365142822,0.37687478014590026,"grumpkin","equal",0,,4553057628,0.00012731552124023438,3751642100,0.002554178237915039,"zero-xor|comm-xor|zero-xor|inv-zero-add-con|inv-zero-add-des|neg-zero-add-con|zero-and|idem-and",10,2,0,0,2,2,19,2,0,0,2,2,True,0.052602529525756836,"O2",True,0.050635337829589844,"O0",,,,,True,0.17894554138183594,,,,,,,True,0.19566869735717773,,,"plonk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,35.6359338760376,
"circom",0.9188120365142822,0.37687478014590026,"grumpkin","equal",1,,4553057628,0.00012731552124023438,3751642100,0.002554178237915039,"zero-xor|comm-xor|zero-xor|inv-zero-add-con|inv-zero-add-des|neg-zero-add-con|zero-and|idem-and",10,2,0,0,2,2,19,2,0,0,2,2,True,0.052602529525756836,"O2",True,0.050635337829589844,"O0",,,,,True,0.22267818450927734,,,,,,,True,0.20708847045898438,,,"plonk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,35.6359338760376,
"circom",1.7487456798553467,0.7952334009021877,"goldilocks","equal",0,,6332065203,0.0003097057342529297,2613036747,0.003342151641845703,"one-mul-con|double-negation-con|zero-xor",42,1,2,0,2,1,48,1,2,0,2,1,True,0.47922325134277344,"O2",True,0.39344120025634766,"O1",,,,,False,0.2163379192352295,,,,,,,False,0.22447443008422852,,,"groth16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,37.38799333572388,
"circom",1.7487456798553467,0.7952334009021877,"goldilocks","equal",1,,6332065203,0.0003097057342529297,2613036747,0.003342151641845703,"one-mul-con|double-negation-con|zero-xor",42,1,2,0,2,1,48,1,2,0,2,1,True,0.47922325134277344,"O2",True,0.39344120025634766,"O1",,,,,False,0.19506239891052246,,,,,,,False,0.1867687702178955,,,"fflonk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,37.38799333572388,
"circom",2.7797467708587646,0.744698998642089,"goldilocks","equal",0,,3930248906,0.00013685226440429688,3895332469,0.03495383262634277,"double-lxor-con|zero-lor-con|double-negation-con|relation-leq-to-lth-and-equ|de-morgan-lor-con|commutativity-equ|add_sub_random_value|zero-lor-des|double-lxor-con|double-land-con|inv-zero-add-con|zero-or|zero-add-con|inv-assoc-neg2pos|zero-add-con|comm-or|comm-add|zero-xor|inv-zero-add-con|inv-assoc-pos2neg|de-morgan-land-con|add_sub_random_value|zero-lor-con|zero-land-con|double-land-con|double-land-con|inv-xor-rev|comm-add|comm-xor",12,0,2,0,2,0,70,0,2,0,2,0,True,0.3245198726654053,"O1",True,1.4402635097503662,"O2",,,,,False,0.1658802032470703,,,,,,,False,0.23454618453979492,,,"fflonk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,40.171292543411255,
"circom",2.7797467708587646,0.744698998642089,"goldilocks","equal",1,,3930248906,0.00013685226440429688,3895332469,0.03495383262634277,"double-lxor-con|zero-lor-con|double-negation-con|relation-leq-to-lth-and-equ|de-morgan-lor-con|commutativity-equ|add_sub_random_value|zero-lor-des|double-lxor-con|double-land-con|inv-zero-add-con|zero-or|zero-add-con|inv-assoc-neg2pos|zero-add-con|comm-or|comm-add|zero-xor|inv-zero-add-con|inv-assoc-pos2neg|de-morgan-land-con|add_sub_random_value|zero-lor-con|zero-land-con|double-land-con|double-land-con|inv-xor-rev|comm-add|comm-xor",12,0,2,0,2,0,70,0,2,0,2,0,True,0.3245198726654053,"O1",True,1.4402635097503662,"O2",,,,,False,0.2246556282043457,,,,,,,False,0.22212815284729004,,,"fflonk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,40.171292543411255,
"circom",13.415899276733398,0.3055541149057355,"goldilocks","equal",0,,5727435397,8.082389831542969e-05,7855284738,0.014115571975708008,"double-negation-con|double-negation-con|double-negation-des|double-land-con|double-lor-con|comm-lor|double-land-con|double-negation-con|de-morgan-land-con|double-negation-des|double-land-con|zero-lor-con|zero-lor-des|double-negation-des|de-morgan-land-con|double-negation-con|zero-land-des|comm-lan|zero-land-con|zero-land-con|de-morgan-land-con|double-negation-des|de-morgan-lor-con|double-negation-des|double-land-des|double-lor-con",3,0,1,0,0,0,39,0,1,0,0,0,True,0.03495192527770996,"O2",True,0.04402804374694824,"O1",True,5.572035551071167,False,0.016258955001831055,,,,,True,7.680644273757935,False,0.015150308609008789,,,,,"groth16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,53.59232139587402,
"circom",13.415899276733398,0.3055541149057355,"goldilocks","equal",1,,5727435397,8.082389831542969e-05,7855284738,0.014115571975708008,"double-negation-con|double-negation-con|double-negation-des|double-land-con|double-lor-con|comm-lor|double-land-con|double-negation-con|de-morgan-land-con|double-negation-des|double-land-con|zero-lor-con|zero-lor-des|double-negation-des|de-morgan-land-con|double-negation-con|zero-land-des|comm-lan|zero-land-con|zero-land-con|de-morgan-land-con|double-negation-des|de-morgan-lor-con|double-negation-des|double-land-des|double-lor-con",3,0,1,0,0,0,39,0,1,0,0,0,True,0.03495192527770996,"O2",True,0.04402804374694824,"O1",True,5.572035551071167,False,0.015326738357543945,,,,,True,7.680644273757935,False,0.014626026153564453,,,,,"groth16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,53.59232139587402,
"circom",1.1372921466827393,0.03204745559652644,"secq256r1","equal",0,,7830259189,0.00023055076599121094,1522485779,0.0024747848510742188,"contra-land|one-div-con",30,0,1,0,2,0,30,0,1,0,2,0,True,0.14230775833129883,"O0",True,0.16254305839538574,"O0",,,,,False,0.19832420349121094,,,,,,,False,0.22317957878112793,,,"plonk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,54.73405861854553,
"circom",1.1372921466827393,0.03204745559652644,"secq256r1","equal",1,,7830259189,0.00023055076599121094,1522485779,0.0024747848510742188,"contra-land|one-div-con",30,0,1,0,2,0,30,0,1,0,2,0,True,0.14230775833129883,"O0",True,0.16254305839538574,"O0",,,,,False,0.20964980125427246,,,,,,,False,0.18743395805358887,,,"fflonk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,54.73405861854553,
"circom",1.098036289215088,0.2777701082802633,"goldilocks","equal",0,,5783805734,0.00027179718017578125,2519552876,0.09534645080566406,"zero-lor-con|double-lor-con|relation-leq-to-geq|zero-add-con|double-lor-con|relation-geq-to-not-lth|relation-leq-to-not-gth|idem-and|add_sub_random_value|inv-zero-add-con|lxor-to-or-and|double-lxor-con|inv-add-des|one-mul-con|inv-zero-add-con|double-lor-con|zero-lor-con|relation-geq-to-leq|zero-land-des|inv_addition_exp|zero-add-des|one-mul-des|inv-zero-add-con|double-land-con|zero-lor-con|double-land-des|comm-add|zero-land-con|relation-neq-to-not-equ|inv_addition_exp|comm-lan|one-div-con|one-div-des|one-div-con|zero-land-con|de-morgan-land-des|one-div-con|lxor-to-or-and|double-lor-des|one-div-des|comm-lan|zero-land-des|de-morgan-lor-con|inv-xor-rev",38,2,0,0,1,2,91,2,0,0,1,2,True,0.10411357879638672,"O2",True,0.10958147048950195,"O1",,,,,True,0.18442201614379883,,,,,,,True,0.1949622631072998,,,"groth16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,55.83596420288086,
"circom",1.098036289215088,0.2777701082802633,"goldilocks","equal",1,,5783805734,0.00027179718017578125,2519552876,0.09534645080566406,"zero-lor-con|double-lor-con|relation-leq-to-geq|zero-add-con|double-lor-con|relation-geq-to-not-lth|relation-leq-to-not-gth|idem-and|add_sub_random_value|inv-zero-add-con|lxor-to-or-and|double-lxor-con|inv-add-des|one-mul-con|inv-zero-add-con|double-lor-con|zero-lor-con|relation-geq-to-leq|zero-land-des|inv_addition_exp|zero-add-des|one-mul-des|inv-zero-add-con|double-land-con|zero-lor-con|double-land-des|comm-add|zero-land-con|relation-neq-to-not-equ|inv_addition_exp|comm-lan|one-div-con|one-div-des|one-div-con|zero-land-con|de-morgan-land-des|one-div-con|lxor-to-or-and|double-lor-des|one-div-des|comm-lan|zero-land-des|de-morgan-lor-con|inv-xor-rev",38,2,0,0,1,2,91,2,0,0,1,2,True,0.10411357879638672,"O2",True,0.10958147048950195,"O1",,,,,True,0.19091391563415527,,,,,,,True,0.206956148147583,,,"fflonk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,55.83596420288086,
